dataset_id,persona_id,statement,categories
conversation_91,ac7248f948b8a4c1f437ca5cf3eac275344940b77629db62fc83707762879643,i just accepted a job at the elementary school in my hometown .,Personal_Background
conversation_91,ac7248f948b8a4c1f437ca5cf3eac275344940b77629db62fc83707762879643,i'm twenty two years old .,Demographics
conversation_91,ac7248f948b8a4c1f437ca5cf3eac275344940b77629db62fc83707762879643,i love children .,"Personal_Background, Personality_Traits"
conversation_92,b9a900360562a43a32891c2872d8c0226174eb3ecb0ee4c3918f75ea1cc56e1d,my dream is to move to the middle of the desert .,Goals_Aspirations
conversation_92,b9a900360562a43a32891c2872d8c0226174eb3ecb0ee4c3918f75ea1cc56e1d,i am a famous video game character online .,Preferences_Interests
conversation_92,b9a900360562a43a32891c2872d8c0226174eb3ecb0ee4c3918f75ea1cc56e1d,"before i die , i want to skydive .",Goals_Aspirations
conversation_92,b9a900360562a43a32891c2872d8c0226174eb3ecb0ee4c3918f75ea1cc56e1d,i've a pet snake .,Uncategorized
conversation_93,9ff4de7d2e11a7cdae45652ab4ed2eadc8e48295260ac4f9f55952feba951e67,i like the tv show the walking dead .,Preferences_Interests
conversation_93,9ff4de7d2e11a7cdae45652ab4ed2eadc8e48295260ac4f9f55952feba951e67,i like to hunt .,Preferences_Interests
conversation_93,9ff4de7d2e11a7cdae45652ab4ed2eadc8e48295260ac4f9f55952feba951e67,i love the tigers baseball team .,"Preferences_Interests, Personality_Traits, Social_Relationships"
conversation_93,9ff4de7d2e11a7cdae45652ab4ed2eadc8e48295260ac4f9f55952feba951e67,i am thin .,Personality_Traits
conversation_94,c43d304734bd432c60f547500ee7d80143f26a8c7adacf64b320717398b2eeab,i m allergic to milk .,Uncategorized
conversation_94,c43d304734bd432c60f547500ee7d80143f26a8c7adacf64b320717398b2eeab,i'm a writer .,Uncategorized
conversation_94,c43d304734bd432c60f547500ee7d80143f26a8c7adacf64b320717398b2eeab,i dream of becoming a famous actress .,Goals_Aspirations
conversation_94,c43d304734bd432c60f547500ee7d80143f26a8c7adacf64b320717398b2eeab,zebras are my favorite animals .,Preferences_Interests
conversation_94,c43d304734bd432c60f547500ee7d80143f26a8c7adacf64b320717398b2eeab,i don t like the beach .,Preferences_Interests
conversation_95,b8ccb5747d2c8459819533e501bb027e2d2cc38cdf6c1d690e9b48809ab0bd68,i love watching superheroes shows .,"Preferences_Interests, Personality_Traits"
conversation_95,b8ccb5747d2c8459819533e501bb027e2d2cc38cdf6c1d690e9b48809ab0bd68,i owe 2 monitors for work .,Personal_Background
conversation_95,b8ccb5747d2c8459819533e501bb027e2d2cc38cdf6c1d690e9b48809ab0bd68,i prefer iphone over samsung .,Uncategorized
conversation_95,b8ccb5747d2c8459819533e501bb027e2d2cc38cdf6c1d690e9b48809ab0bd68,i m single .,Demographics
conversation_96,5d32b0deca0081e2467dd0091a9bedd1920cf2b3814fab5d5abce1f72dc68e2f,i never eat veggies .,Preferences_Interests
conversation_96,5d32b0deca0081e2467dd0091a9bedd1920cf2b3814fab5d5abce1f72dc68e2f,i'm young .,Uncategorized
conversation_96,5d32b0deca0081e2467dd0091a9bedd1920cf2b3814fab5d5abce1f72dc68e2f,i'm tall .,Uncategorized
conversation_96,5d32b0deca0081e2467dd0091a9bedd1920cf2b3814fab5d5abce1f72dc68e2f,i love to run fast .,"Preferences_Interests, Personality_Traits"
conversation_96,5d32b0deca0081e2467dd0091a9bedd1920cf2b3814fab5d5abce1f72dc68e2f,i'm strong .,Uncategorized
conversation_97,cac3e69cedb9afae463cb7d0ac58917341a3437a8b782f0568745716d2168fd7,i've a lot of friends .,Social_Relationships
conversation_97,cac3e69cedb9afae463cb7d0ac58917341a3437a8b782f0568745716d2168fd7,i am ten years old .,Demographics
conversation_97,cac3e69cedb9afae463cb7d0ac58917341a3437a8b782f0568745716d2168fd7,i live in a house .,Demographics
conversation_97,cac3e69cedb9afae463cb7d0ac58917341a3437a8b782f0568745716d2168fd7,i love dogs and cats .,Personality_Traits
conversation_98,c84aa15e73b0aca91deab16b4dee50c9dc5a38880896b00988547fe8318a6cac,i am pregnant with my first child .,Personal_Background
conversation_98,c84aa15e73b0aca91deab16b4dee50c9dc5a38880896b00988547fe8318a6cac,i live in a house in the country .,"Demographics, Preferences_Interests"
conversation_98,c84aa15e73b0aca91deab16b4dee50c9dc5a38880896b00988547fe8318a6cac,my father is a preacher .,Personal_Background
conversation_98,c84aa15e73b0aca91deab16b4dee50c9dc5a38880896b00988547fe8318a6cac,i have a horse named beauty .,Uncategorized
conversation_99,3be81ec28c6427c55853f7e94bf46dbdeabc5fc4a61d1ca619b0cb53f94a685b,i grew up on a farm .,Personal_Background
conversation_99,3be81ec28c6427c55853f7e94bf46dbdeabc5fc4a61d1ca619b0cb53f94a685b,i am a veterinarian .,Personality_Traits
conversation_99,3be81ec28c6427c55853f7e94bf46dbdeabc5fc4a61d1ca619b0cb53f94a685b,my brother is in the army .,Personal_Background
conversation_99,3be81ec28c6427c55853f7e94bf46dbdeabc5fc4a61d1ca619b0cb53f94a685b,running is my way to relax .,Preferences_Interests
conversation_99,3be81ec28c6427c55853f7e94bf46dbdeabc5fc4a61d1ca619b0cb53f94a685b,i've two nephews .,Uncategorized
