dataset_id,persona_id,statement,categories
T815O8KC30IG_9,ea7c80801b8442f9cab733d549d61b2427e8f65331f53a5bb50a1e36c03a6379,I love wildlife.,Personality_Traits
TDUTQ7NCYJ1S_11,1c2edafb8aa33c5443cb9e7d69e8a2510ff44a840e9213dd647a123e202c4fd7,I love cathedrals.,Personality_Traits
TDUTQ7NCYJ1S_11,1c2edafb8aa33c5443cb9e7d69e8a2510ff44a840e9213dd647a123e202c4fd7,I like stained glass.,Preferences_Interests
TDUTQ7NCYJ1S_11,1c2edafb8aa33c5443cb9e7d69e8a2510ff44a840e9213dd647a123e202c4fd7,I would like to learn more about Gothic architecture.,Preferences_Interests
TDUTQ7NCYJ1S_11,1c2edafb8aa33c5443cb9e7d69e8a2510ff44a840e9213dd647a123e202c4fd7,I wish I could visit the County of Champagne.,Preferences_Interests
TDUTQ7NCYJ1S_11,1c2edafb8aa33c5443cb9e7d69e8a2510ff44a840e9213dd647a123e202c4fd7,I have an interest in Catholicism.,Preferences_Interests
942CCWXHPUZT_11,d0a6aff1129de0ab35038280f14f6d4eb51317aaa928a7fee57d5fc8d225b854,I want to visit Utah.,Preferences_Interests
942CCWXHPUZT_11,d0a6aff1129de0ab35038280f14f6d4eb51317aaa928a7fee57d5fc8d225b854,I am interested in non-profit organizations.,Personality_Traits
942CCWXHPUZT_11,d0a6aff1129de0ab35038280f14f6d4eb51317aaa928a7fee57d5fc8d225b854,I think spacesuits are cool.,Uncategorized
942CCWXHPUZT_11,d0a6aff1129de0ab35038280f14f6d4eb51317aaa928a7fee57d5fc8d225b854,I am interested in volunteer work.,Personal_Background
942CCWXHPUZT_11,d0a6aff1129de0ab35038280f14f6d4eb51317aaa928a7fee57d5fc8d225b854,I am curious about Mars.,Personality_Traits
XA7M896U3YIQ_11,0c83cd71c90bc20864f69fb38ab5685224d608e04b8a55c9321f3360c932e051,I love Manhattan.,Personality_Traits
XA7M896U3YIQ_11,0c83cd71c90bc20864f69fb38ab5685224d608e04b8a55c9321f3360c932e051,I have an interest in Art Deco.,Preferences_Interests
XA7M896U3YIQ_11,0c83cd71c90bc20864f69fb38ab5685224d608e04b8a55c9321f3360c932e051,I am fascinated by limestone buildings.,Preferences_Interests
XA7M896U3YIQ_11,0c83cd71c90bc20864f69fb38ab5685224d608e04b8a55c9321f3360c932e051,I would like to experience tall buildings.,Preferences_Interests
XA7M896U3YIQ_11,0c83cd71c90bc20864f69fb38ab5685224d608e04b8a55c9321f3360c932e051,I hope to experience the history of New York.,Goals_Aspirations
B4623TSE2PJX_7,7ac98cf736a79284e8757f1a72baf9984fd5158661e1e1b82bf841d8e48c486d,I like Rhinoceros.,Preferences_Interests
B4623TSE2PJX_7,7ac98cf736a79284e8757f1a72baf9984fd5158661e1e1b82bf841d8e48c486d,I love National Parks.,Personality_Traits
B4623TSE2PJX_7,7ac98cf736a79284e8757f1a72baf9984fd5158661e1e1b82bf841d8e48c486d,I am a wildlife photographer.,Personality_Traits
B4623TSE2PJX_7,7ac98cf736a79284e8757f1a72baf9984fd5158661e1e1b82bf841d8e48c486d,I hope to visit Kenya someday.,"Preferences_Interests, Goals_Aspirations"
B4623TSE2PJX_7,7ac98cf736a79284e8757f1a72baf9984fd5158661e1e1b82bf841d8e48c486d,I wish to see Lions one day.,Goals_Aspirations
LYYSTNQ9MBLY_11,3737e442c127715fefb91d31b8806dcd05c91a16a2b02381ed9b649e61a62dc2,I would like to visit Banja of Peja at the end of the year.,Preferences_Interests
LYYSTNQ9MBLY_11,3737e442c127715fefb91d31b8806dcd05c91a16a2b02381ed9b649e61a62dc2,I am planning to travel to Kosovo on my vacation.,Preferences_Interests
LYYSTNQ9MBLY_11,3737e442c127715fefb91d31b8806dcd05c91a16a2b02381ed9b649e61a62dc2,I have curiosity about the location.,Uncategorized
LYYSTNQ9MBLY_11,3737e442c127715fefb91d31b8806dcd05c91a16a2b02381ed9b649e61a62dc2,I am interested in the climate.,Personality_Traits
LYYSTNQ9MBLY_11,3737e442c127715fefb91d31b8806dcd05c91a16a2b02381ed9b649e61a62dc2,I like to read about tourism.,Preferences_Interests
PSBPL4USIKMB_11,5a18cc873f87a58ee19f9b99df5425e15c40fbe4269614e6a11dffe33741b9df,I like zombies.,Preferences_Interests
PSBPL4USIKMB_11,5a18cc873f87a58ee19f9b99df5425e15c40fbe4269614e6a11dffe33741b9df,I want to visit Ontario.,Preferences_Interests
PSBPL4USIKMB_11,5a18cc873f87a58ee19f9b99df5425e15c40fbe4269614e6a11dffe33741b9df,I like roller coasters.,Preferences_Interests
PSBPL4USIKMB_11,5a18cc873f87a58ee19f9b99df5425e15c40fbe4269614e6a11dffe33741b9df,I like 4D.,Preferences_Interests
PSBPL4USIKMB_11,5a18cc873f87a58ee19f9b99df5425e15c40fbe4269614e6a11dffe33741b9df,I think dragons are cool.,Uncategorized
PK2U426B57KL_9,4c5f6d77df293e1aba6be8f543f7f77313f425cca4da833d791b0fffbe36a876,I am a fan of Kevin Costner.,"Preferences_Interests, Personality_Traits"
PK2U426B57KL_9,4c5f6d77df293e1aba6be8f543f7f77313f425cca4da833d791b0fffbe36a876,I like to watch movies.,Preferences_Interests
PK2U426B57KL_9,4c5f6d77df293e1aba6be8f543f7f77313f425cca4da833d791b0fffbe36a876,I like to visit North Carolina.,Preferences_Interests
PK2U426B57KL_9,4c5f6d77df293e1aba6be8f543f7f77313f425cca4da833d791b0fffbe36a876,I am a baseball fan.,Preferences_Interests
PK2U426B57KL_9,4c5f6d77df293e1aba6be8f543f7f77313f425cca4da833d791b0fffbe36a876,I am interested in old stadiums.,"Demographics, Personality_Traits"
TGZJNX488SLV_11,83be387c72f5b35f5debe9759ad355479e860b467c84af9fa7710f9033cef39d,I have never traveled by a ship.,Habits_Routines
TGZJNX488SLV_11,83be387c72f5b35f5debe9759ad355479e860b467c84af9fa7710f9033cef39d,I would like to join the navy.,Preferences_Interests
TGZJNX488SLV_11,83be387c72f5b35f5debe9759ad355479e860b467c84af9fa7710f9033cef39d,I don't like North Korea.,Preferences_Interests
TGZJNX488SLV_11,83be387c72f5b35f5debe9759ad355479e860b467c84af9fa7710f9033cef39d,I love the United States.,Personality_Traits
TGZJNX488SLV_11,83be387c72f5b35f5debe9759ad355479e860b467c84af9fa7710f9033cef39d,I hate the Vietnam War.,Personality_Traits
VZ1O6OE23O98_11,3bbf60a958ff86ac678bf4044829b2d5b0f178fcd41bbf7029e16707a69220aa,I have never been to stadiums.,Habits_Routines
VZ1O6OE23O98_11,3bbf60a958ff86ac678bf4044829b2d5b0f178fcd41bbf7029e16707a69220aa,I like football.,Preferences_Interests
VZ1O6OE23O98_11,3bbf60a958ff86ac678bf4044829b2d5b0f178fcd41bbf7029e16707a69220aa,I have been to Norway.,Uncategorized
VZ1O6OE23O98_11,3bbf60a958ff86ac678bf4044829b2d5b0f178fcd41bbf7029e16707a69220aa,I would like to enjoy matches in flood lighting.,Preferences_Interests
VZ1O6OE23O98_11,3bbf60a958ff86ac678bf4044829b2d5b0f178fcd41bbf7029e16707a69220aa,I have membership in a sports club.,Preferences_Interests
VQJADZ97TJ0Z_11,b9723389ff67b248a07ed0ef833fd51d6db81de4cbb217979ecd833ea71434b3,I wish to live in New York City forever.,Demographics
VQJADZ97TJ0Z_11,b9723389ff67b248a07ed0ef833fd51d6db81de4cbb217979ecd833ea71434b3,I like Garfield Temple.,Preferences_Interests
VQJADZ97TJ0Z_11,b9723389ff67b248a07ed0ef833fd51d6db81de4cbb217979ecd833ea71434b3,I love Congregation Baith Israel.,Personality_Traits
VQJADZ97TJ0Z_11,b9723389ff67b248a07ed0ef833fd51d6db81de4cbb217979ecd833ea71434b3,I am impressed by Classical Revival synagogue.,Personality_Traits
VQJADZ97TJ0Z_11,b9723389ff67b248a07ed0ef833fd51d6db81de4cbb217979ecd833ea71434b3,I am willing to know more about Jewish Deco.,Personality_Traits
TBZIWSGJCM17_11,c69f9fb4d1f4392aa8d5bca6c25bc1061eca82c7208fea2940cc430c0517857c,I am working in united states air force since 1976.,Personality_Traits
TBZIWSGJCM17_11,c69f9fb4d1f4392aa8d5bca6c25bc1061eca82c7208fea2940cc430c0517857c,I would like to know the location of knob hill.,Preferences_Interests
TBZIWSGJCM17_11,c69f9fb4d1f4392aa8d5bca6c25bc1061eca82c7208fea2940cc430c0517857c,I have a painting in my home drawn in the year 1951.,Preferences_Interests
TBZIWSGJCM17_11,c69f9fb4d1f4392aa8d5bca6c25bc1061eca82c7208fea2940cc430c0517857c,I like Uzal Girard Ent.,Preferences_Interests
TBZIWSGJCM17_11,c69f9fb4d1f4392aa8d5bca6c25bc1061eca82c7208fea2940cc430c0517857c,I have some articles about Benjamin W. Chidlaw.,Uncategorized
G3027JCTO8X5_11,e136b198bcc378af2c645b5e06148233d50c057ebf74affb053d8c029dfe9282,I would like to visit England.,Preferences_Interests
G3027JCTO8X5_11,e136b198bcc378af2c645b5e06148233d50c057ebf74affb053d8c029dfe9282,I like shopping.,Preferences_Interests
G3027JCTO8X5_11,e136b198bcc378af2c645b5e06148233d50c057ebf74affb053d8c029dfe9282,I am interested in art works.,Personal_Background
G3027JCTO8X5_11,e136b198bcc378af2c645b5e06148233d50c057ebf74affb053d8c029dfe9282,I am interested in Richard Westmacott.,Personality_Traits
G3027JCTO8X5_11,e136b198bcc378af2c645b5e06148233d50c057ebf74affb053d8c029dfe9282,I am interested in Martin Donlin.,Personality_Traits
BWZ0H3E6AIGB_11,7bb9ebc357a7f9f13c7f849774e49f62815450a6a3d9a5064ea22325ddde5819,I am interested in the Mormon War.,Personality_Traits
BWZ0H3E6AIGB_11,7bb9ebc357a7f9f13c7f849774e49f62815450a6a3d9a5064ea22325ddde5819,I want to visit Missouri.,Preferences_Interests
BWZ0H3E6AIGB_11,7bb9ebc357a7f9f13c7f849774e49f62815450a6a3d9a5064ea22325ddde5819,I am curious about jails.,Personality_Traits
BWZ0H3E6AIGB_11,7bb9ebc357a7f9f13c7f849774e49f62815450a6a3d9a5064ea22325ddde5819,I am interested in the LDS Church.,Personality_Traits
BWZ0H3E6AIGB_11,7bb9ebc357a7f9f13c7f849774e49f62815450a6a3d9a5064ea22325ddde5819,I am interested in studying escapes.,Personality_Traits
CE0AK99XDA0R_9,c557674f195ee45697978ae81293a4aa8c5f456db3fd377ee713ddb07a10251c,I like Colossal Doric column.,Preferences_Interests
CE0AK99XDA0R_9,c557674f195ee45697978ae81293a4aa8c5f456db3fd377ee713ddb07a10251c,I am Italian-born.,Demographics
CE0AK99XDA0R_9,c557674f195ee45697978ae81293a4aa8c5f456db3fd377ee713ddb07a10251c,I would like to see inscriptions.,Preferences_Interests
CE0AK99XDA0R_9,c557674f195ee45697978ae81293a4aa8c5f456db3fd377ee713ddb07a10251c,I enjoy climbing.,Preferences_Interests
CE0AK99XDA0R_9,c557674f195ee45697978ae81293a4aa8c5f456db3fd377ee713ddb07a10251c,I like marble.,Preferences_Interests
VV6OHC4AWH3L_11,0a629e50b6a73b093c41449c25ec1ad32b4c00b70a9c26bd236f7f3597e2beab,I like Nevada.,Preferences_Interests
VV6OHC4AWH3L_11,0a629e50b6a73b093c41449c25ec1ad32b4c00b70a9c26bd236f7f3597e2beab,I have an interest in the World Cup.,Preferences_Interests
VV6OHC4AWH3L_11,0a629e50b6a73b093c41449c25ec1ad32b4c00b70a9c26bd236f7f3597e2beab,I am interested in football.,Preferences_Interests
VV6OHC4AWH3L_11,0a629e50b6a73b093c41449c25ec1ad32b4c00b70a9c26bd236f7f3597e2beab,I hope to explore more of Nevada.,Goals_Aspirations
VV6OHC4AWH3L_11,0a629e50b6a73b093c41449c25ec1ad32b4c00b70a9c26bd236f7f3597e2beab,I would like to attend a concert.,Preferences_Interests
LJYX36WCRYDM_9,69a9d29401b370e64a5bacf5bfdb01d3874fe5176537aa7483eb67d4bf9a6436,My family is from Wales.,"Demographics, Personal_Background"
LJYX36WCRYDM_9,69a9d29401b370e64a5bacf5bfdb01d3874fe5176537aa7483eb67d4bf9a6436,I'm interested in the history of railways.,Uncategorized
LJYX36WCRYDM_9,69a9d29401b370e64a5bacf5bfdb01d3874fe5176537aa7483eb67d4bf9a6436,I love horses.,Personality_Traits
LJYX36WCRYDM_9,69a9d29401b370e64a5bacf5bfdb01d3874fe5176537aa7483eb67d4bf9a6436,I love the royal family.,"Personal_Background, Personality_Traits"
LJYX36WCRYDM_9,69a9d29401b370e64a5bacf5bfdb01d3874fe5176537aa7483eb67d4bf9a6436,I've worked on preservation projects before.,Uncategorized
N3BKTMTKN6PG_11,e8e20f321be91388bfd9f2de79816347f5aef08f67d3231c6beb9880245b5221,I want to visit Kentucky.,Preferences_Interests
N3BKTMTKN6PG_11,e8e20f321be91388bfd9f2de79816347f5aef08f67d3231c6beb9880245b5221,I like mammoths.,Preferences_Interests
N3BKTMTKN6PG_11,e8e20f321be91388bfd9f2de79816347f5aef08f67d3231c6beb9880245b5221,I love going on tours.,"Preferences_Interests, Personality_Traits"
N3BKTMTKN6PG_11,e8e20f321be91388bfd9f2de79816347f5aef08f67d3231c6beb9880245b5221,I like caves.,Preferences_Interests
N3BKTMTKN6PG_11,e8e20f321be91388bfd9f2de79816347f5aef08f67d3231c6beb9880245b5221,I enjoy nature.,Preferences_Interests
9IFEU12EAOWB_11,c7bc3926ae1feee0fc923a80ae24d8caeda478cee4d4811ecefb6238535bdc7c,I am Catholic.,Personality_Traits
9IFEU12EAOWB_11,c7bc3926ae1feee0fc923a80ae24d8caeda478cee4d4811ecefb6238535bdc7c,I am an architect.,Personality_Traits
9IFEU12EAOWB_11,c7bc3926ae1feee0fc923a80ae24d8caeda478cee4d4811ecefb6238535bdc7c,I do not like French Gothic.,Demographics
9IFEU12EAOWB_11,c7bc3926ae1feee0fc923a80ae24d8caeda478cee4d4811ecefb6238535bdc7c,I love bells.,Personality_Traits
9IFEU12EAOWB_11,c7bc3926ae1feee0fc923a80ae24d8caeda478cee4d4811ecefb6238535bdc7c,I like the organ.,Preferences_Interests
RUXEW8EYORSZ_11,780f976fe9d4b4205d2dd313fe65ab6d8db9957e84b72b5a9656bbcdc15b3077,I have never been to Europe before.,Habits_Routines
RUXEW8EYORSZ_11,780f976fe9d4b4205d2dd313fe65ab6d8db9957e84b72b5a9656bbcdc15b3077,I like jazz music.,Preferences_Interests
RUXEW8EYORSZ_11,780f976fe9d4b4205d2dd313fe65ab6d8db9957e84b72b5a9656bbcdc15b3077,I want to go to the Music Festival this year.,Preferences_Interests
RUXEW8EYORSZ_11,780f976fe9d4b4205d2dd313fe65ab6d8db9957e84b72b5a9656bbcdc15b3077,I am a high school music teacher.,"Personal_Background, Preferences_Interests"
RUXEW8EYORSZ_11,780f976fe9d4b4205d2dd313fe65ab6d8db9957e84b72b5a9656bbcdc15b3077,I like drawing pictures.,Preferences_Interests
UN54IACHSTX5_11,1c6ea3b79393f17e1e3060d1c79dad4877500ca569a459e5ad1f8fc0b3062c47,I wish to have agricultural field in Bellary.,Goals_Aspirations
UN54IACHSTX5_11,1c6ea3b79393f17e1e3060d1c79dad4877500ca569a459e5ad1f8fc0b3062c47,I like Ballari Gudda.,Preferences_Interests
UN54IACHSTX5_11,1c6ea3b79393f17e1e3060d1c79dad4877500ca569a459e5ad1f8fc0b3062c47,I love Hanumappa Nayaka.,Personality_Traits
UN54IACHSTX5_11,1c6ea3b79393f17e1e3060d1c79dad4877500ca569a459e5ad1f8fc0b3062c47,I am follower of Hyder Ali.,Personality_Traits
UN54IACHSTX5_11,1c6ea3b79393f17e1e3060d1c79dad4877500ca569a459e5ad1f8fc0b3062c47,I have seen Kumbara Gudda once.,Uncategorized
RQW9YJT6PSHE_7,48031509cc8ed087230071df391926a7ecaf16b5ddeedacb140813f676ad98ba,I like parks.,Preferences_Interests
RQW9YJT6PSHE_7,48031509cc8ed087230071df391926a7ecaf16b5ddeedacb140813f676ad98ba,I would like to visit New South Wales.,Preferences_Interests
RQW9YJT6PSHE_7,48031509cc8ed087230071df391926a7ecaf16b5ddeedacb140813f676ad98ba,I like to know about the flora of different places.,Preferences_Interests
RQW9YJT6PSHE_7,48031509cc8ed087230071df391926a7ecaf16b5ddeedacb140813f676ad98ba,I like to know about the fauna of different places.,Preferences_Interests
RQW9YJT6PSHE_7,48031509cc8ed087230071df391926a7ecaf16b5ddeedacb140813f676ad98ba,I like to know about the climate of the places I am going to visit.,Preferences_Interests
YLLQOXHD6MZC_7,bea4edb5cde4f208e42bdb1b0a073575b54eaf0f0c15ff1ddd7d2a2d1f3a8b69,I have visited Austria many times.,Uncategorized
YLLQOXHD6MZC_7,bea4edb5cde4f208e42bdb1b0a073575b54eaf0f0c15ff1ddd7d2a2d1f3a8b69,I like Glockner Group.,Social_Relationships
YLLQOXHD6MZC_7,bea4edb5cde4f208e42bdb1b0a073575b54eaf0f0c15ff1ddd7d2a2d1f3a8b69,I love Pasterze glacier.,Personality_Traits
YLLQOXHD6MZC_7,bea4edb5cde4f208e42bdb1b0a073575b54eaf0f0c15ff1ddd7d2a2d1f3a8b69,I am willing to see Kleinglockner pinacle.,Personality_Traits
YLLQOXHD6MZC_7,bea4edb5cde4f208e42bdb1b0a073575b54eaf0f0c15ff1ddd7d2a2d1f3a8b69,I wish to follow Wolfgang Lazius.,Goals_Aspirations
JW0BLP5O75BW_11,118fb7aa4bb82cb4bd52909c0889847258d5ccbb068fe49334b5893e24d49a85,I have a lot of friends who are in the Air Force.,Social_Relationships
JW0BLP5O75BW_11,118fb7aa4bb82cb4bd52909c0889847258d5ccbb068fe49334b5893e24d49a85,I am currently serving in the US military.,Personality_Traits
JW0BLP5O75BW_11,118fb7aa4bb82cb4bd52909c0889847258d5ccbb068fe49334b5893e24d49a85,I am a fan of a few cities in Illinois.,"Demographics, Preferences_Interests, Personality_Traits"
JW0BLP5O75BW_11,118fb7aa4bb82cb4bd52909c0889847258d5ccbb068fe49334b5893e24d49a85,I would like to study more about the history of World War I.,Personal_Background
JW0BLP5O75BW_11,118fb7aa4bb82cb4bd52909c0889847258d5ccbb068fe49334b5893e24d49a85,I am not that huge when it comes to environment issues.,Personality_Traits
N1SMQLB7T5J7_11,5d91ccf651796ec96a8280ff55371be2df6c88eef240634a1a666b6d18cdb757,I wish to visit Wales.,Preferences_Interests
N1SMQLB7T5J7_11,5d91ccf651796ec96a8280ff55371be2df6c88eef240634a1a666b6d18cdb757,I am studying coal mines.,Personality_Traits
N1SMQLB7T5J7_11,5d91ccf651796ec96a8280ff55371be2df6c88eef240634a1a666b6d18cdb757,I love museums.,Personality_Traits
N1SMQLB7T5J7_11,5d91ccf651796ec96a8280ff55371be2df6c88eef240634a1a666b6d18cdb757,I like heritage sites.,Preferences_Interests
N1SMQLB7T5J7_11,5d91ccf651796ec96a8280ff55371be2df6c88eef240634a1a666b6d18cdb757,I like locomotives.,Preferences_Interests
PKTFMWPHB1E3_11,b57e44c212fdc6f04b6dde1b7870a98b36d19ab9e621deab0ee1b887ad2430fc,I love NASCAR.,Personality_Traits
PKTFMWPHB1E3_11,b57e44c212fdc6f04b6dde1b7870a98b36d19ab9e621deab0ee1b887ad2430fc,I like cars.,Preferences_Interests
PKTFMWPHB1E3_11,b57e44c212fdc6f04b6dde1b7870a98b36d19ab9e621deab0ee1b887ad2430fc,I love to watch races.,"Preferences_Interests, Personality_Traits"
PKTFMWPHB1E3_11,b57e44c212fdc6f04b6dde1b7870a98b36d19ab9e621deab0ee1b887ad2430fc,I have visited Ohio.,Uncategorized
PKTFMWPHB1E3_11,b57e44c212fdc6f04b6dde1b7870a98b36d19ab9e621deab0ee1b887ad2430fc,I am from the United States.,Demographics
UC6WD3SK3PG8_11,be2f4a39fad6fdfa252661295cdd826a7d7e1bf01018afe8fb4f63ddf2053783,I like Hollywood.,Preferences_Interests
UC6WD3SK3PG8_11,be2f4a39fad6fdfa252661295cdd826a7d7e1bf01018afe8fb4f63ddf2053783,I have been to California.,Uncategorized
UC6WD3SK3PG8_11,be2f4a39fad6fdfa252661295cdd826a7d7e1bf01018afe8fb4f63ddf2053783,I am scared of snakes.,Personality_Traits
UC6WD3SK3PG8_11,be2f4a39fad6fdfa252661295cdd826a7d7e1bf01018afe8fb4f63ddf2053783,I hope to meet a celebrity.,"Goals_Aspirations, Social_Relationships"
UC6WD3SK3PG8_11,be2f4a39fad6fdfa252661295cdd826a7d7e1bf01018afe8fb4f63ddf2053783,I would like to go hiking.,Preferences_Interests
UXR4EKSRCULN_11,1c04aeaa39e8b645902652ae96f5c301fc316d33fc24aae65681bc7d3eb73781,I will be visiting Toronto.,Preferences_Interests
UXR4EKSRCULN_11,1c04aeaa39e8b645902652ae96f5c301fc316d33fc24aae65681bc7d3eb73781,I am going to stay in Ontario.,Personality_Traits
UXR4EKSRCULN_11,1c04aeaa39e8b645902652ae96f5c301fc316d33fc24aae65681bc7d3eb73781,I am on vacation in Canada.,Preferences_Interests
UXR4EKSRCULN_11,1c04aeaa39e8b645902652ae96f5c301fc316d33fc24aae65681bc7d3eb73781,I enjoy learning about history.,Preferences_Interests
UXR4EKSRCULN_11,1c04aeaa39e8b645902652ae96f5c301fc316d33fc24aae65681bc7d3eb73781,I have kids.,Uncategorized
KGYT5MMVNDSG_11,a7782fb083f2c013b0b7858a26440404ba28b54e3c540566990ce9d607d47cfa,I have visited the Narnala Fort.,Uncategorized
KGYT5MMVNDSG_11,a7782fb083f2c013b0b7858a26440404ba28b54e3c540566990ce9d607d47cfa,I have a friend from Maharashtra.,"Demographics, Social_Relationships"
KGYT5MMVNDSG_11,a7782fb083f2c013b0b7858a26440404ba28b54e3c540566990ce9d607d47cfa,I am a Hindu by religion.,Personality_Traits
KGYT5MMVNDSG_11,a7782fb083f2c013b0b7858a26440404ba28b54e3c540566990ce9d607d47cfa,I love the smell of Lotus.,Personality_Traits
KGYT5MMVNDSG_11,a7782fb083f2c013b0b7858a26440404ba28b54e3c540566990ce9d607d47cfa,I would like to meet Pratibha Patil.,Social_Relationships
HSQSOF3LX08H_7,5ca4c03455bd6fcf805a1f50e992131507cfad54244049b2eb498e2f9d120070,I would like to visit Banaba.,Preferences_Interests
HSQSOF3LX08H_7,5ca4c03455bd6fcf805a1f50e992131507cfad54244049b2eb498e2f9d120070,I am interested in World War II.,Personality_Traits
HSQSOF3LX08H_7,5ca4c03455bd6fcf805a1f50e992131507cfad54244049b2eb498e2f9d120070,I like Geography.,Preferences_Interests
HSQSOF3LX08H_7,5ca4c03455bd6fcf805a1f50e992131507cfad54244049b2eb498e2f9d120070,I love History.,Personality_Traits
HSQSOF3LX08H_7,5ca4c03455bd6fcf805a1f50e992131507cfad54244049b2eb498e2f9d120070,I have curiosity to know the Climate of the island.,Uncategorized
